stringID,sourceLang,targetLang,pos,description,sourceString,targetString
265,en,ps,,,covid-19 isolation,د covid-19 انزوا
266,en,ps,,,covid-19 lockdown,د covid-19 بندیتوب
267,en,ps,,,covid-19 map,د covid-19 نقشه
268,en,ps,,,covid-19 medicine,د covid-19 دارو
269,en,ps,,,covid-19 medicines,د covid-19 داروګانې
270,en,ps,,,covid-19 news,د covid-19 اړوند خبرونه
271,en,ps,,,covid-19 outbreak,د covid-19 خپراوی
272,en,ps,,,covid-19 pandemic,د covid-19 وبا
273,en,ps,,,covid-19 panic,د covid-19 له امله ورخطايي
275,en,ps,,,covid-19 precautions,د covid-19 وقایې
276,en,ps,,,covid-19 protection,د covid-19 په وړاندې خوندیتوب
277,en,ps,,,covid-19 quarantine,د covid-19 قرنطین
278,en,ps,,,covid-19 SOS Alert,د SOS covid-19 ګواښنه
279,en,ps,,,covid-19 spread,د covid-19 خپراوی
280,en,ps,,,covid-19 symptoms,د covid-19 علایم
281,en,ps,,,covid-19 transmission,د covid-19 لېږد
282,en,ps,,,covid-19 travel ban,د covid-19 د سفر بندیز
283,en,ps,,,covid-19 travel restrictions,د covid-19 د سفر محدودیتونه
284,en,ps,,,covid-19 treatment,د covid-19 درملنه
285,en,ps,,,covid-19 uncontrolled spread,د covid-19 کنټرول نه شوی خپراوی
286,en,ps,,,covid-19 vaccine,د covid-19 واکسین
287,en,ps,,,covid-19 vaccines,د covid-19 واکسینونه
288,en,ps,,,COVID-19 virus,د covid-19 وایرس
289,en,ps,,,covid-19 virus outbreak,د covid-19 وایرس خپراوی
290,en,ps,,,covid-19 virus transmission,د covid-19 وایرس انتقال
291,en,ps,,,covid-19 WHO,covid-19 WHO
292,en,ps,,,covid19,covid19
293,en,ps,,,covid19 alert,د covid19 ګواښنه
294,en,ps,,,covid19 cases,د covid19 قضیې
295,en,ps,,,covid19 CDC,covid19 CDC
301,en,ps,,,covid19 deaths,د covid19 له امله مړینې
302,en,ps,,,covid19 domestic travel,د covid19 داخلي سفر
303,en,ps,,,covid19 effects,د covid19 اغېزې
304,en,ps,,,covid19 epidemic,د covid19 وبا
305,en,ps,,,covid19 exposure,د covid19 په معرض کې
306,en,ps,,,covid19 fatal,covid19 وژونکی
307,en,ps,,,covid19 fever,د covid19 تبه
308,en,ps,,,covid19 illness,د covid19 ناروغي
309,en,ps,,,covid19 incubation,د covid19 لومړنی علایم
310,en,ps,,,covid19 incubation period,د covid19 د لومړنیو علایمو جریان
311,en,ps,,,covid19 infection,په covid19 باندې لړل کېدل
312,en,ps,,,covid19 international spread,د covid19 نړیوال خپراوی
313,en,ps,,,covid19 international travel,د covid19 نړیوال سفر
314,en,ps,,,covid19 isolation,د covid19 انزوا
315,en,ps,,,covid19 lockdown,د covid19 له امله بندیتوب
316,en,ps,,,covid19 map,د covid19 نقشه
317,en,ps,,,covid19 medicine,د covid19 دارو
318,en,ps,,,covid19 medicines,د covid19 داروګانې
319,en,ps,,,covid19 news,د covid19 اړوند خبرونه
320,en,ps,,,covid19 outbreak,د covid19 ناڅاپه پیل
321,en,ps,,,covid19 pandemic,د covid19 پراخه وبا
324,en,ps,,,covid19 precautions,د کوید19 وقایې
325,en,ps,,,covid19 protection,د covid19 په وړاندې خوندیتوب
326,en,ps,,,covid19 quarantine,د covid19 قرنطین
327,en,ps,,,covid19 SOS Alert,د SOS covid19 ګواښنه
328,en,ps,,,covid19 spread,د covid19 خپراوی
329,en,ps,,,covid19 symptoms,د covid19 علایم
330,en,ps,,,covid19 transmission,د covid19 لېږد
331,en,ps,,,covid19 travel ban,د covid19 سفر بندیز
332,en,ps,,,covid19 travel restrictions,د covid19 د سفر محدودیتونه
333,en,ps,,,covid19 treatment,د covid19 درملنه
335,en,ps,,,covid19 vaccine,د covid19 واکسین
336,en,ps,,,covid19 vaccines,د covid19 واکسینونه
337,en,ps,,,covid19 virus,د covid19 وایرس
338,en,ps,,,covid19 virus outbreak,د covid19 وایرس ناڅاپه پیل
339,en,ps,,,covid19 virus transmission,د covid 19وایرس انتقال
342,en,ps,,,current outbreak,اوسنی ناڅاپه پیل
343,en,ps,,,deadly outbreak,وژونکی ناڅاپه پیل
345,en,ps,,,disease outbreak,د ناروغۍ خپراوی
346,en,ps,,,Disposable hand sanitizer,د لاسونو یو ځل مصرفېدونکی ضد عفوني مایع
348,en,ps,,,domestic travel,داخلي سفرونه
351,en,ps,,,droplets,څاڅکي
357,en,ps,,,Effects of coronavirus,د کروناوایرس اغېزې
359,en,ps,,,epidemic,وبا
360,en,ps,,,epidemic and pandemic,وبا او پراخه وبا
362,en,ps,,,epidemic disease,د وبا ناروغي
364,en,ps,,,epidemic outbreak,د وبا ناڅاپه پیل
365,en,ps,,,epidemic period,د وبا جریان
366,en,ps,,,epidemic prevention,د وبا وقایه
368,en,ps,,,epidemic season,د وبا فصل
369,en,ps,,,epidemic situation,د وبا وضعیت
371,en,ps,,,exposure,په معرض کې یې ولاړېدل
375,en,ps,,,exposure time,په معرض کې د راتلو وخت
379,en,ps,,,fever,تبه
380,en,ps,,,fight the virus,له وایرس سره مقابله وکړئ
381,en,ps,,,Fighting the outbreak,له ناڅاپه پیل سره مقابله
382,en,ps,,,flu epidemic,د رېزش وبا
385,en,ps,,,fomites,د عفونت لېږدوونکي
392,en,ps,,,global health emergency,د روغتیا نړیوال اضطرار
393,en,ps,,,global outbreak,نړیوال ناڅاپه پیل
394,en,ps,,,global pandemic,نړیواله پراخه وبا
396,en,ps,,,hand sanitizer,د لاس ضد عفوني کوونکې مایع
397,en,ps,,,hand sanitizer dispenser,د لاسونو د ضد عفوني کوونکې مایع ډیسپینسر
398,en,ps,,,hand sanitizer gel,د لاسونو د ضد عفوني کوونکې مایع جیل
399,en,ps,,,hand sanitizer spray,د لاسونو ضد عفوني کوونکې سپرې
403,en,ps,,,home isolation,د کور انزوا
404,en,ps,,,home quarantine,د کور قرنطین
410,en,ps,,,illness,ناروغي
415,en,ps,,,incubation period,د لوومړیو علایمو جریان
418,en,ps,,,infected,لړل شوی
424,en,ps,,,instant hand sanitizer,د لاسونو فوري ضد عفوني کوونکې مایع
425,en,ps,,,international spread,نړیوال خپراوی
426,en,ps,,,international travel,نړیوال سفر
427,en,ps,,,isolation,انزوا
428,en,ps,,,isolation period,د انزوا جریان
430,en,ps,,,isolation room,د انزوا خونه
431,en,ps,,,isolation valve,د انزوا والو
432,en,ps,,,isolation ward,د انزوا وارډ
434,en,ps,,,lockdown,بندتوب
438,en,ps,,,major outbreak,لوی ناڅاپه پیل
439,en,ps,,,mandatory quarantine,اجباري قرنطین
440,en,ps,,,mass gathering,ټولیزې غونډې
444,en,ps,,,medicine,دارو
445,en,ps,,,medicines,داروګانې
448,en,ps,,,n95,n95
449,en,ps,,,n95 mask,n95 ماسک
450,en,ps,,,n95 respirator,د سا اخیستلو n95 مصنوعي اله
451,en,ps,,,ncov,ncov
452,en,ps,,,ncov-2019,ncov-2019
453,en,ps,,,new coronavirus,نوی کروناوایرس
454,en,ps,,,new coronavirus pneumonia,د کروناوایرس د سږو نوی پړسوب
460,en,ps,,,novel coronavirus,نادر کروناوایرس
462,en,ps,,,novel coronavirus infection,د نادر کروناوایرس عفونت
463,en,ps,,,novel coronavirus outbreak,د نادر کروناوایرس خپراوی
464,en,ps,,,novel coronavirus pneumonia,د نادر کروناوایرس د سږو پړسوب
470,en,ps,,,ongoing outbreak,روان ناڅاپه پیل
472,en,ps,,,outbreak,ناڅاپه پیل
474,en,ps,,,outbreak of coronavirus,د کروناوایرس ناڅاپه پیل
475,en,ps,,,outbreak of disease,د ناروغۍ خپراوی
482,en,ps,,,pandemic,پراخه وبا
485,en,ps,,,pandemic influenza,وژونکې انفلونزا
486,en,ps,,,pandemic outbreak,د وبا ناڅاپه پیل
487,en,ps,,,pandemic plan,د وبا پلان
488,en,ps,,,pandemic potential,د وبا ځواک
495,en,ps,,,pneumonia,د سږو پړسوب
496,en,ps,,,pneumonia epidemic,د سږو د پړسوب ناروغي
497,en,ps,,,potential exposure,په معرض کې د بالقوه راتلل
498,en,ps,,,precautions,وقایې
499,en,ps,,,prevent virus,له وایرس څخه مخنیوی
500,en,ps,,,prolonged exposure,په معرض کې د اوږدمهال لپاره راتلل
504,en,ps,,,quarantine,قرنطین
505,en,ps,,,quarantine area,د قرنطین سیمه
506,en,ps,,,quarantine facility,د قرنطین وداني
507,en,ps,,,quarantine measures,د قرنطین لپاره اقدامات
508,en,ps,,,quarantine period,د قرنطین جریان
509,en,ps,,,quarantine room,د قرنطین خونه
510,en,ps,,,quarantine zone,د قرنطین زون
512,en,ps,,,Recovered coronavirus patient,د کروناوایرس جوړ شوی ناروغ
514,en,ps,,,repatriate,بیا استول
515,en,ps,,,repeated exposure,په معرض کې په تکراري توګه راتلل
516,en,ps,,,respiratory syncytial virus,د سا همګام کوونکی وایرس
517,en,ps,,,respiratory virus,تنفسي وایرس
519,en,ps,,,Sanitizing hand sanitizer,د لاسونو ضد عفونکي کوونکې مایع
520,en,ps,,,SARS-CoV-2,SARS-CoV-2
521,en,ps,,,self isolation,خپل ځان منزوي کول
522,en,ps,,,self quarantine,خپل ځان قرنطین کول
523,en,ps,,,Severe outbreak,شدید ناڅاپه پیل
525,en,ps,,,social distancing,ټولنیز واتڼ ساتل
526,en,ps,,,social distancing measures,د ټولنیز واتڼ اړوند اقدامات
527,en,ps,,,social isolation,ټولنیزه انزوا
528,en,ps,,,SOS Alert,د SOS ګواښنه
529,en,ps,,,spread,خپراوی
530,en,ps,,,spread of coronavirus,د کروناوایرس خپراوی
531,en,ps,,,spread of virus,د وایرس خپراوی
535,en,ps,,,strain of virus,د وایرس ځواک
541,en,ps,,,the incubation period,د لومړنیو علایمو جریان
544,en,ps,,,the novel coronavirus,نادر کروناوایرس
558,en,ps,,,touching face,د مخ لمس کول
559,en,ps,,,travel advisory,د سفر سلاوې
560,en,ps,,,travel ban,د سفر بندیز
561,en,ps,,,travel restrictions,د سفر محدودیتونه
565,en,ps,,,use hand sanitizer,د لاسو ضد عفوني کوونکې مایع وکاروئ
566,en,ps,,,vaccines,واکسینونه
567,en,ps,,,viral outbreak,عمومي خپراوی
568,en,ps,,,virtual lockdown,مجازي بندیتوب
569,en,ps,,,virus,وایرس
570,en,ps,,,virus carrier,د وایرس لېږدوونکی
573,en,ps,,,virus infection,د وایرس عفونت
575,en,ps,,,virus mask,د وایرس ماسک
576,en,ps,,,virus outbreak,د وایرس ناڅاپه پیل
577,en,ps,,,virus prevention,له وایرس څخه مخنیوی
578,en,ps,,,virus protection,له وایرس څخه خوندیتوب
580,en,ps,,,virus spread,د وایرس خپراوی
582,en,ps,,,virus spreads,وایرس خپرېږي
583,en,ps,,,virus strain,د وایرس ځواک
584,en,ps,,,virus transmission,د وایرس انتقال
586,en,ps,,,wash your hands,خپل لاسونه ووينځئ
587,en,ps,,,washing hands,د لاسونو مینځل
589,en,ps,,,WHO,WHO
590,en,ps,,,WHO Confirmed,د WHO له لوري تائید شوي
591,en,ps,,,WHO Deaths,د WHO مړینې
592,en,ps,,,widespread outbreak,په پراخه کچه ناڅاپه پیل
597,en,ps,,,World Health Organization,د روغتیا نړیوال سازمان
600,en,ps,,,zoonotic disease,د ژوو پېژندنې ناروغي
601,en,ps,,,zoonotic virus,د ژوو پېژندنې وایرس
