stringID,sourceLang,targetLang,pos,description,sourceString,targetString
217,en,sd,,,covid isolation,covid ۾ اڪيلائي
219,en,sd,,,covid map,نقشي تي covid
220,en,sd,,,covid medicine,covid جي دوا
221,en,sd,,,covid medicines,covid جون دوائون
222,en,sd,,,covid news,covid بابت خبرون
223,en,sd,,,covid outbreak,covid جو اوچتو اچڻ
224,en,sd,,,covid pandemic,covid وچڙندڙ
225,en,sd,,,covid panic,covid جو هراس
228,en,sd,,,covid SOS Alert,covid SOS جي خبرداري
230,en,sd,,,covid symptoms,covid جون علامتون
231,en,sd,,,covid transmission,covid جو ڦهلجڻ
232,en,sd,,,covid travel ban,covid جي سفري پابندي
233,en,sd,,,covid travel restrictions,covid جون سفري پابنديون
234,en,sd,,,covid treatment,covid جو علاج
236,en,sd,,,covid vaccine,covid جي ويڪسين
237,en,sd,,,covid vaccines,covid جون ويڪسينون
242,en,sd,,,covid-19,covid-19
243,en,sd,,,covid-19 alert,covid-19 بابت خبرداري
244,en,sd,,,covid-19 cases,covid-19 جا ڪيس
245,en,sd,,,covid-19 CDC,covid-19 CDC
246,en,sd,,,covid-19 contagious,covid-19 وچڙندڙ
247,en,sd,,,covid-19 cure,covid-19 جو علاج
248,en,sd,,,covid-19 dangerous,covid-19 خطرناڪ آهي
249,en,sd,,,covid-19 deadly,covid-19 موتمار آهي
250,en,sd,,,covid-19 death,covid-19 جي ڪري موت
251,en,sd,,,covid-19 deaths,covid-19 جي ڪري موت
252,en,sd,,,covid-19 domestic travel,covid-19 جو خانگي سفر
253,en,sd,,,covid-19 early symptoms,covid-19 جون شروعاتي علامتون
254,en,sd,,,covid-19 effects,covid-19 جا اثر
255,en,sd,,,covid-19 epidemic,covid-19 وچڙندڙ
256,en,sd,,,covid-19 exposure,covid-19 جي پڌرائي
257,en,sd,,,covid-19 fatal,covid-19 موذي مرض آهي
258,en,sd,,,covid-19 fever,covid-19 جي ڪري بخار
259,en,sd,,,covid-19 illness,covid-19 جي ڪري بيماري
260,en,sd,,,covid-19 incubation,covid-19 جي پهرين علامت
261,en,sd,,,covid-19 incubation period,covid-19 جو شروعاتي علامت جو عرصو
262,en,sd,,,covid-19 infection,covid-19 انفيڪشن
263,en,sd,,,covid-19 international spread,covid-19 جو سڄي دنيا ۾ ڦهلڻ
264,en,sd,,,covid-19 international travel,covid-19 جو سڄي دنيا ۾ سفر
265,en,sd,,,covid-19 isolation,covid-19 ۾ اڪيلائي
266,en,sd,,,covid-19 lockdown,covid-19 لاڪ ڊائون
267,en,sd,,,covid-19 map,نقشي تي covid-19
268,en,sd,,,covid-19 medicine,covid-19 جي دوا
269,en,sd,,,covid-19 medicines,covid-19 جون دوائون
270,en,sd,,,covid-19 news,covid-19 جون خبرون
271,en,sd,,,covid-19 outbreak,covid-19 جي وبا
272,en,sd,,,covid-19 pandemic,covid-19 وچڙندڙ
273,en,sd,,,covid-19 panic,covid-19 جو هراس
275,en,sd,,,covid-19 precautions,covid-19 جا اپاءُ
276,en,sd,,,covid-19 protection,covid-19 جي حفاظت
277,en,sd,,,covid-19 quarantine,covid-19 ۾ طبي قيد
278,en,sd,,,covid-19 SOS Alert,covid-19 SOS جي خبرداري
279,en,sd,,,covid-19 spread,covid-19 جو ڦهلڻ
280,en,sd,,,covid-19 symptoms,covid-19 جون علامتون
281,en,sd,,,covid-19 transmission,covid-19 جو ڦهلجڻ
282,en,sd,,,covid-19 travel ban,covid-19 جي سفري پابندي
283,en,sd,,,covid-19 travel restrictions,covid-19 جون سفري پابنديون
284,en,sd,,,covid-19 treatment,covid-19 جو علاج
285,en,sd,,,covid-19 uncontrolled spread,covid-19 جو بي روڪ ڦهلڻ
286,en,sd,,,covid-19 vaccine,covid-19 جي ويڪسين
287,en,sd,,,covid-19 vaccines,covid-19 جون ويڪسينون
288,en,sd,,,COVID-19 virus,covid-19 وائرس
289,en,sd,,,covid-19 virus outbreak,covid-19 وائرس جي وبا
290,en,sd,,,covid-19 virus transmission,covid-19 وائرس جو ڦهلجڻ
291,en,sd,,,covid-19 WHO,covid-19 WHO
292,en,sd,,,covid19,covid19
293,en,sd,,,covid19 alert,covid19 جي خبرداري
294,en,sd,,,covid19 cases,covid19 جا ڪيس
295,en,sd,,,covid19 CDC,covid19 CDC
301,en,sd,,,covid19 deaths,covid19 جي ڪري موت
302,en,sd,,,covid19 domestic travel,covid19 جو خانگي سفر
303,en,sd,,,covid19 effects,covid19 جا اثر
304,en,sd,,,covid19 epidemic,covid19 وچڙندڙ
305,en,sd,,,covid19 exposure,covid19 جي پڌرائي
306,en,sd,,,covid19 fatal,covid19 موذي مرض آهي
307,en,sd,,,covid19 fever,covid19 ۾ بخار
308,en,sd,,,covid19 illness,covid19 جي ڪري بيماري
309,en,sd,,,covid19 incubation,covid19 جي پهرين علامت
310,en,sd,,,covid19 incubation period,covid19 جو شروعاتي علامت جو عرصو
311,en,sd,,,covid19 infection,covid19 انفيڪشن
312,en,sd,,,covid19 international spread,covid19 جو سڄي دنيا ۾ ڦهلڻ
313,en,sd,,,covid19 international travel,covid19 جو سڄي دنيا ۾ سفر
314,en,sd,,,covid19 isolation,covid19 ۾ اڪيلائي
315,en,sd,,,covid19 lockdown,covid19 لاڪ ڊائون
316,en,sd,,,covid19 map,نقشي تي covid19
317,en,sd,,,covid19 medicine,covid19 جي دوا
318,en,sd,,,covid19 medicines,covid19 جون دوائون
319,en,sd,,,covid19 news,covid19 جون خبرون
320,en,sd,,,covid19 outbreak,covid19 جي وبا
321,en,sd,,,covid19 pandemic,covid19 وچڙندڙ
324,en,sd,,,covid19 precautions,covid19 جا اپاءُ
325,en,sd,,,covid19 protection,covid19 ۾ حفاظت
326,en,sd,,,covid19 quarantine,covid19 ۾ طبي قيد
327,en,sd,,,covid19 SOS Alert,covid19 SOS جي خبرداري
328,en,sd,,,covid19 spread,covid19 جو ڦهلڻ
329,en,sd,,,covid19 symptoms,covid19 جون علامتون
330,en,sd,,,covid19 transmission,covid19 جو ڦهلجڻ
331,en,sd,,,covid19 travel ban,covid19 جي سفري پابندي
332,en,sd,,,covid19 travel restrictions,covid19 جون سفري پابنديون
333,en,sd,,,covid19 treatment,covid19 جو علاج
335,en,sd,,,covid19 vaccine,covid19 جي ويڪسين
336,en,sd,,,covid19 vaccines,covid19 جون ويڪسينون
337,en,sd,,,covid19 virus,covid19 وائرس
338,en,sd,,,covid19 virus outbreak,covid19 وائرس جو اوچتو اچڻ
339,en,sd,,,covid19 virus transmission,covid19 وائرس جو ڦهلجڻ
342,en,sd,,,current outbreak,موجوده وبا
343,en,sd,,,deadly outbreak,موتمار وبا
345,en,sd,,,disease outbreak,بيماري جي وبا
346,en,sd,,,Disposable hand sanitizer,ڊسپوز ايبل هٿ جو سينيٽائيزر
348,en,sd,,,domestic travel,خانگي سفر
351,en,sd,,,droplets,ننڍو ڦڙو
357,en,sd,,,Effects of coronavirus,ڪورونا وائرس جا اثر
359,en,sd,,,epidemic,‍‍وچڙندڙ
360,en,sd,,,epidemic and pandemic,وچڙندڙ ۽ وچڙندڙ
362,en,sd,,,epidemic disease,وچڙندڙ بيماري
364,en,sd,,,epidemic outbreak,وچڙندڙ وبا
365,en,sd,,,epidemic period,وچڙندڙ عرصو
366,en,sd,,,epidemic prevention,وچڙندڙ جي روڪٿام
368,en,sd,,,epidemic season,وچڙندڙ جي موسم
369,en,sd,,,epidemic situation,وچڙندڙ جي حالت
371,en,sd,,,exposure,پڌرائي
375,en,sd,,,exposure time,پڌرائي ۾ وقت
379,en,sd,,,fever,بخار
380,en,sd,,,fight the virus,وائرس سان وڙهو
381,en,sd,,,Fighting the outbreak,وبا سان وڙهڻ
382,en,sd,,,flu epidemic,وچرندڙ زڪام
385,en,sd,,,fomites,شيون
392,en,sd,,,global health emergency,عالمي صحت جي هنگامي صورتحال
393,en,sd,,,global outbreak,عالمي طور بيماري جو اوچتو اچڻ
394,en,sd,,,global pandemic,عالمي وچڙندڙ
396,en,sd,,,hand sanitizer,هٿ وارو سينيٽائيزر
397,en,sd,,,hand sanitizer dispenser,هٿ جي سينيٽائيزر جو ڊسپينسر
398,en,sd,,,hand sanitizer gel,هٿ جي سينيٽائيزر جيل
399,en,sd,,,hand sanitizer spray,هٿ جو سينيٽائيزر اسپري
403,en,sd,,,home isolation,گهر ۾ اڪيلائي
404,en,sd,,,home quarantine,گهر ۾ طبي قيد
410,en,sd,,,illness,بيماري
415,en,sd,,,incubation period,شروعاتي علامت جو عرصو
418,en,sd,,,infected,روڳيل
424,en,sd,,,instant hand sanitizer,تڪڙو هٿ وارو سينيٽائيزر
425,en,sd,,,international spread,عالمي طور تي ڦهلڻ
426,en,sd,,,international travel,بين الاقوامي سفر
427,en,sd,,,isolation,اڪيلائي
428,en,sd,,,isolation period,اڪيلائي ۾ رهڻ جو عرصو
430,en,sd,,,isolation room,اڪيلائي ۾ رهڻ وارو ڪمرو
431,en,sd,,,isolation valve,اڪيلائي ۾ رهڻ وارو خانو
432,en,sd,,,isolation ward,اڪيلائي ۾ رهڻ وارو وارڊ
434,en,sd,,,lockdown,بند ڪرڻ
438,en,sd,,,major outbreak,گهڻي وبا
439,en,sd,,,mandatory quarantine,ضروري طبي قيد
440,en,sd,,,mass gathering,وڏو ميڙاڪو
444,en,sd,,,medicine,دوا
445,en,sd,,,medicines,دوائون
448,en,sd,,,n95,‍‍‍n95
449,en,sd,,,n95 mask,n95 ماسڪ
450,en,sd,,,n95 respirator,n95 ريسپائيريٽر
451,en,sd,,,ncov,ncov
452,en,sd,,,ncov-2019,ncov-2019
453,en,sd,,,new coronavirus,نئون ڪورونا وائرس
454,en,sd,,,new coronavirus pneumonia,نئون ڪورونا وائرس نمونيا
460,en,sd,,,novel coronavirus,ناول ڪورونا وائرس
462,en,sd,,,novel coronavirus infection,ناول ڪورونا وائرس انفيڪشن
463,en,sd,,,novel coronavirus outbreak,ناول ڪورونا وائرس جو اوچتو اچڻ
464,en,sd,,,novel coronavirus pneumonia,ناول ڪورونا وائرس نمونيا
470,en,sd,,,ongoing outbreak,هلندڙ وبا
472,en,sd,,,outbreak,وبا
474,en,sd,,,outbreak of coronavirus,ڪورونا وائرس جي وبا
475,en,sd,,,outbreak of disease,بيماري جي وبا
482,en,sd,,,pandemic,وچڙندڙ
485,en,sd,,,pandemic influenza,وچڙندڙ زڪام
486,en,sd,,,pandemic outbreak,وچڙندڙ وبا
487,en,sd,,,pandemic plan,وچڙندڙ جو منصوبو
488,en,sd,,,pandemic potential,وچڙندڙ جو اثر
495,en,sd,,,pneumonia,نمونيا
496,en,sd,,,pneumonia epidemic,وچڙندڙ نمونيا
497,en,sd,,,potential exposure,اثرائتي پڌرائي
498,en,sd,,,precautions,اپاءُ
499,en,sd,,,prevent virus,وائرس روڪيو
500,en,sd,,,prolonged exposure,وڏي عرصي تائين ھلندڙ پڌرائي
504,en,sd,,,quarantine,طبي قيد
505,en,sd,,,quarantine area,طبي قيد جو ايريا
506,en,sd,,,quarantine facility,طبي قيد جي سهولت
507,en,sd,,,quarantine measures,طبي قيد جا اپاءُ
508,en,sd,,,quarantine period,طبي قيد جو عرصو
509,en,sd,,,quarantine room,طبي قيد جو ڪمرو
510,en,sd,,,quarantine zone,طبي قيد جو زون
512,en,sd,,,Recovered coronavirus patient,تندرست ٿيل ڪورونا وائرس جو مريض
514,en,sd,,,repatriate,ملڪ واپس موڪليو
515,en,sd,,,repeated exposure,ٻيھر آيل پڌرائي
516,en,sd,,,respiratory syncytial virus,ريسپائيريٽري سينڪشيل وائرس
517,en,sd,,,respiratory virus,ريسپائيريٽوري وائرس
519,en,sd,,,Sanitizing hand sanitizer,هٿ وارو سينيٽائيزر صاف رکڻ
520,en,sd,,,SARS-CoV-2,SARS-CoV-2
521,en,sd,,,self isolation,خود اڪيلائي
522,en,sd,,,self quarantine,خود طبي قيد
523,en,sd,,,Severe outbreak,خطرناڪ وبا
525,en,sd,,,social distancing,سماجي مفاصلو
526,en,sd,,,social distancing measures,سماجي مفاصلي جا اپاءُ
527,en,sd,,,social isolation,سماجي اڪيلائي
528,en,sd,,,SOS Alert,SOS خبراداري
529,en,sd,,,spread,ڦهلڻ
530,en,sd,,,spread of coronavirus,ڪورونا وائرس جو ڦهلڻ
531,en,sd,,,spread of virus,وائرس جو ڦهلڻ
535,en,sd,,,strain of virus,وائرس جو اسٽرين
541,en,sd,,,the incubation period,شروعاتي علامت جو عرصو
544,en,sd,,,the novel coronavirus,ناول ڪورونا وائرس
558,en,sd,,,touching face,منهن کي ڇهڻ
559,en,sd,,,travel advisory,سفر جو مشورو
560,en,sd,,,travel ban,سفر تي پابندي
561,en,sd,,,travel restrictions,سفر تي پابنديون
565,en,sd,,,use hand sanitizer,هٿ وارو سينيٽائيزر استعمال ڪريو
566,en,sd,,,vaccines,ويڪسين
567,en,sd,,,viral outbreak,وائرل وبا
568,en,sd,,,virtual lockdown,حقيقي اوچتو اچڻ
569,en,sd,,,virus,وائرس
570,en,sd,,,virus carrier,وائرس کڻي ويندڙ
573,en,sd,,,virus infection,وائرس انفيڪشن
575,en,sd,,,virus mask,وائرس ماسڪ
576,en,sd,,,virus outbreak,وائرس جي وبا
577,en,sd,,,virus prevention,وائرس جي روڪٿام
578,en,sd,,,virus protection,وائرس کان حفاظت
580,en,sd,,,virus spread,وائرس ڦهلڻ
582,en,sd,,,virus spreads,وائرس ڦهلجي ٿو
583,en,sd,,,virus strain,وائرس اسٽرين
584,en,sd,,,virus transmission,وائرس جو ڦهلجڻ
586,en,sd,,,wash your hands,پنهنجا هٿ ڌوئيو
587,en,sd,,,washing hands,هٿ ڌوئڻ
589,en,sd,,,WHO,WHO
590,en,sd,,,WHO Confirmed,WHO تصديق ڪئي
591,en,sd,,,WHO Deaths,WHO پاران تصديق ڪيل موت
592,en,sd,,,widespread outbreak,وڌي پيماني تي وبا
597,en,sd,,,World Health Organization,عالمي صحت جو ادارو
600,en,sd,,,zoonotic disease,زونوٽڪ بيماري
601,en,sd,,,zoonotic virus,زونوٽڪ وائرس
