stringID,sourceLang,targetLang,pos,description,sourceString,targetString
39,en,zh-CN,,,acute respiratory distress syndrome,急性呼吸窘迫综合征
40,en,zh-CN,,,advanced hand sanitizer,强效消毒洗手液
41,en,zh-CN,,,Affected by coronavirus,感染冠状病毒
42,en,zh-CN,,,after exposure,接触后
43,en,zh-CN,,,After the epidemic,流行之后
44,en,zh-CN,,,After the outbreak,暴发后
47,en,zh-CN,,,airborne virus,空气传播病毒
48,en,zh-CN,,,alcohol based hand sanitizer,含酒精消毒洗手液
49,en,zh-CN,,,alcohol hand sanitizer,酒精消毒洁洗手液
51,en,zh-CN,,,alcohol-based hand sanitizer,含酒精消毒洗手液
59,en,zh-CN,,,Anti-Corona virus spray,防冠状病毒喷雾
60,en,zh-CN,,,antibacterial hand sanitizer,抗菌消毒洗手液
61,en,zh-CN,,,ARDS,ARDS
64,en,zh-CN,,,avoid exposure,避免接触
65,en,zh-CN,,,be infected,被感染
75,en,zh-CN,,,Beware of coronavirus,警惕冠状病毒
76,en,zh-CN,,,bilateral interstitial pneumonia,双侧间质性肺炎
77,en,zh-CN,,,CDC,CDC
78,en,zh-CN,,,Center for Disease Control,疾病控制中心
83,en,zh-CN,,,community spread,社区传播
84,en,zh-CN,,,compulsory quarantine,强制隔离
85,en,zh-CN,,,contagious,传染性
135,en,zh-CN,,,coronavirus,冠状病毒
136,en,zh-CN,,,coronavirus (COVID-19),冠状病毒(COVID-19)
137,en,zh-CN,,,coronavirus alert,冠状病毒警告
139,en,zh-CN,,,coronavirus cases,冠状病毒病例
141,en,zh-CN,,,coronavirus concerns,冠状病毒问题
143,en,zh-CN,,,coronavirus crisis,冠状病毒危机
149,en,zh-CN,,,coronavirus disease,冠状病毒病
150,en,zh-CN,,,Coronavirus disease (COVID-19) outbreak,新冠肺炎(COVID-19)暴发
153,en,zh-CN,,,coronavirus early symptoms,冠状病毒早期症状
155,en,zh-CN,,,coronavirus epidemic,冠状病毒流行
156,en,zh-CN,,,coronavirus exposure,冠状病毒接触
161,en,zh-CN,,,coronavirus incubation,冠状病毒潜伏期
162,en,zh-CN,,,coronavirus incubation period,冠状病毒潜伏期
163,en,zh-CN,,,coronavirus infection,冠状病毒感染
168,en,zh-CN,,,coronavirus map,冠状病毒地图
170,en,zh-CN,,,coronavirus medicine,冠状病毒药物
171,en,zh-CN,,,coronavirus medicines,冠状病毒药物
172,en,zh-CN,,,coronavirus news,冠状病毒新闻
173,en,zh-CN,,,coronavirus outbreak,冠状病毒暴发
174,en,zh-CN,,,coronavirus pandemic,冠状病毒大流行
176,en,zh-CN,,,coronavirus pneumonia,冠状病毒肺炎
177,en,zh-CN,,,coronavirus precautions,冠状病毒预防措施
178,en,zh-CN,,,coronavirus prevention,冠状病毒预防
179,en,zh-CN,,,coronavirus protection,冠状病毒防护
180,en,zh-CN,,,coronavirus quarantine,冠状病毒隔离
182,en,zh-CN,,,coronavirus SOS Alert,冠状病毒SOS警报
183,en,zh-CN,,,coronavirus spread,冠状病毒传播
184,en,zh-CN,,,coronavirus symptoms,冠状病毒症状
185,en,zh-CN,,,coronavirus transmission,冠状病毒传播
186,en,zh-CN,,,coronavirus travel ban,冠状病毒旅行禁令
187,en,zh-CN,,,coronavirus travel restrictions,冠状病毒旅行限制
188,en,zh-CN,,,coronavirus treatment,冠状病毒治疗
190,en,zh-CN,,,coronavirus update,冠状病毒更新
191,en,zh-CN,,,coronavirus vaccine,冠状病毒疫苗
192,en,zh-CN,,,coronavirus vaccines,冠状病毒疫苗
198,en,zh-CN,,,covid cases,冠状病毒病病例
205,en,zh-CN,,,covid early symptoms,新冠肺炎早期症状
213,en,zh-CN,,,covid incubation period,新冠肺炎潜伏期
215,en,zh-CN,,,covid international spread,新冠肺炎国际传播
216,en,zh-CN,,,covid international travel,新冠肺炎国际旅行
217,en,zh-CN,,,covid isolation,冠状病毒病隔离
219,en,zh-CN,,,covid map,冠状病毒病地图
220,en,zh-CN,,,covid medicine,冠状病毒病药物
221,en,zh-CN,,,covid medicines,冠状病毒病药物
222,en,zh-CN,,,covid news,冠状病毒病新闻
223,en,zh-CN,,,covid outbreak,冠状病毒病暴发
224,en,zh-CN,,,covid pandemic,冠状病毒病大流行
225,en,zh-CN,,,covid panic,冠状病毒病恐慌
228,en,zh-CN,,,covid SOS Alert,新冠肺炎SOS警报
230,en,zh-CN,,,covid symptoms,冠状病毒病症状
231,en,zh-CN,,,covid transmission,冠状病毒病传播
232,en,zh-CN,,,covid travel ban,新冠肺炎旅行禁令
233,en,zh-CN,,,covid travel restrictions,新冠肺炎旅行限制
234,en,zh-CN,,,covid treatment,冠状病毒病治疗
236,en,zh-CN,,,covid vaccine,冠状病毒病疫苗
237,en,zh-CN,,,covid vaccines,冠状病毒病疫苗
242,en,zh-CN,,,covid-19,2019冠状病毒病
243,en,zh-CN,,,covid-19 alert,2019冠状病毒病警告
244,en,zh-CN,,,covid-19 cases,2019冠状病毒病病例
245,en,zh-CN,,,covid-19 CDC,2019冠状病毒病CDC
246,en,zh-CN,,,covid-19 contagious,传染性2019冠状病毒病
247,en,zh-CN,,,covid-19 cure,2019冠状病毒病治愈
248,en,zh-CN,,,covid-19 dangerous,危险的2019冠状病毒病
249,en,zh-CN,,,covid-19 deadly,致命性2019冠状病毒病
250,en,zh-CN,,,covid-19 death,2019冠状病毒病死亡
251,en,zh-CN,,,covid-19 deaths,2019冠状病毒病死亡
252,en,zh-CN,,,covid-19 domestic travel,2019新冠肺炎国内旅行
253,en,zh-CN,,,covid-19 early symptoms,2019新冠肺炎早期症状
254,en,zh-CN,,,covid-19 effects,2019冠状病毒病影响
255,en,zh-CN,,,covid-19 epidemic,2019冠状病毒病流行
256,en,zh-CN,,,covid-19 exposure,2019冠状病毒病接触
257,en,zh-CN,,,covid-19 fatal,致死性2019冠状病毒病
258,en,zh-CN,,,covid-19 fever,2019冠状病毒病发热
259,en,zh-CN,,,covid-19 illness,2019冠状病毒病
260,en,zh-CN,,,covid-19 incubation,2019冠状病毒病潜伏期
261,en,zh-CN,,,covid-19 incubation period,2019新冠肺炎潜伏期
262,en,zh-CN,,,covid-19 infection,2019冠状病毒病感染
263,en,zh-CN,,,covid-19 international spread,2019新冠肺炎国际传播
264,en,zh-CN,,,covid-19 international travel,2019新冠肺炎国际旅行
265,en,zh-CN,,,covid-19 isolation,2019冠状病毒病隔离
266,en,zh-CN,,,covid-19 lockdown,2019冠状病毒病封锁
267,en,zh-CN,,,covid-19 map,2019冠状病毒病地图
268,en,zh-CN,,,covid-19 medicine,2019冠状病毒病药物
269,en,zh-CN,,,covid-19 medicines,2019冠状病毒病药物
270,en,zh-CN,,,covid-19 news,2019冠状病毒病新闻
271,en,zh-CN,,,covid-19 outbreak,2019冠状病毒病暴发
272,en,zh-CN,,,covid-19 pandemic,2019冠状病毒病大流行
273,en,zh-CN,,,covid-19 panic,2019冠状病毒病恐慌
275,en,zh-CN,,,covid-19 precautions,2019冠状病毒病预防措施
276,en,zh-CN,,,covid-19 protection,2019冠状病毒病防护
277,en,zh-CN,,,covid-19 quarantine,2019冠状病毒病隔离
278,en,zh-CN,,,covid-19 SOS Alert,2019新冠肺炎SOS警报
279,en,zh-CN,,,covid-19 spread,2019冠状病毒病传播
280,en,zh-CN,,,covid-19 symptoms,2019冠状病毒病症状
281,en,zh-CN,,,covid-19 transmission,2019冠状病毒病传播
282,en,zh-CN,,,covid-19 travel ban,2019新冠肺炎旅行禁令
283,en,zh-CN,,,covid-19 travel restrictions,2019新冠肺炎旅行限制
284,en,zh-CN,,,covid-19 treatment,2019冠状病毒病治疗
285,en,zh-CN,,,covid-19 uncontrolled spread,不受控制的2019新冠肺炎传播
286,en,zh-CN,,,covid-19 vaccine,2019冠状病毒病疫苗
287,en,zh-CN,,,covid-19 vaccines,2019冠状病毒病疫苗
288,en,zh-CN,,,COVID-19 virus,2019冠状病毒
289,en,zh-CN,,,covid-19 virus outbreak,2019新冠肺炎暴发
290,en,zh-CN,,,covid-19 virus transmission,2019新冠肺炎传播
291,en,zh-CN,,,covid-19 WHO,2019冠状病毒病WHO
292,en,zh-CN,,,covid19,2019冠状病毒病
293,en,zh-CN,,,covid19 alert,2019冠状病毒病警告
294,en,zh-CN,,,covid19 cases,2019冠状病毒病病例
295,en,zh-CN,,,covid19 CDC,2019冠状病毒病CDC
301,en,zh-CN,,,covid19 deaths,2019冠状病毒病死亡
302,en,zh-CN,,,covid19 domestic travel,2019新冠肺炎国内旅行
303,en,zh-CN,,,covid19 effects,2019冠状病毒病的影响
304,en,zh-CN,,,covid19 epidemic,2019冠状病毒病流行
305,en,zh-CN,,,covid19 exposure,2019冠状病毒接触
306,en,zh-CN,,,covid19 fatal,致死性2019冠状病毒病
307,en,zh-CN,,,covid19 fever,2019冠状病毒病发热
308,en,zh-CN,,,covid19 illness,2019冠状病毒病
309,en,zh-CN,,,covid19 incubation,2019冠状病毒病潜伏期
310,en,zh-CN,,,covid19 incubation period,2019新冠肺炎潜伏期
311,en,zh-CN,,,covid19 infection,2019冠状病毒病感染
312,en,zh-CN,,,covid19 international spread,2019新冠肺炎国际传播
313,en,zh-CN,,,covid19 international travel,2019新冠肺炎国际旅行
314,en,zh-CN,,,covid19 isolation,2019冠状病毒病隔离
315,en,zh-CN,,,covid19 lockdown,2019冠状病毒病封锁
316,en,zh-CN,,,covid19 map,2019冠状病毒病地图
317,en,zh-CN,,,covid19 medicine,2019冠状病毒病药物
318,en,zh-CN,,,covid19 medicines,2019冠状病毒病药物
319,en,zh-CN,,,covid19 news,2019冠状病毒病新闻
320,en,zh-CN,,,covid19 outbreak,2019冠状病毒病暴发
321,en,zh-CN,,,covid19 pandemic,2019冠状病毒病大流行
324,en,zh-CN,,,covid19 precautions,2019冠状病毒病预防措施
325,en,zh-CN,,,covid19 protection,2019冠状病毒病防护
326,en,zh-CN,,,covid19 quarantine,2019冠状病毒病隔离
327,en,zh-CN,,,covid19 SOS Alert,2019新冠肺炎SOS警报
328,en,zh-CN,,,covid19 spread,2019冠状病毒病传播
329,en,zh-CN,,,covid19 symptoms,2019冠状病毒病症状
330,en,zh-CN,,,covid19 transmission,2019冠状病毒病传播
331,en,zh-CN,,,covid19 travel ban,2019新冠肺炎旅行禁令
332,en,zh-CN,,,covid19 travel restrictions,2019新冠肺炎旅行限制
333,en,zh-CN,,,covid19 treatment,2019冠状病毒病治疗
335,en,zh-CN,,,covid19 vaccine,2019冠状病毒病疫苗
336,en,zh-CN,,,covid19 vaccines,2019冠状病毒病疫苗
337,en,zh-CN,,,covid19 virus,2019冠状病毒
338,en,zh-CN,,,covid19 virus outbreak,2019冠状病毒暴发
339,en,zh-CN,,,covid19 virus transmission,2019冠状病毒传播
342,en,zh-CN,,,current outbreak,当前暴发
343,en,zh-CN,,,deadly outbreak,致命性暴发
345,en,zh-CN,,,disease outbreak,疾病暴发
346,en,zh-CN,,,Disposable hand sanitizer,一次性消毒洗手用品
348,en,zh-CN,,,domestic travel,国内旅行
351,en,zh-CN,,,droplets,飞沫
357,en,zh-CN,,,Effects of coronavirus,冠状病毒的影响
359,en,zh-CN,,,epidemic,流行性
360,en,zh-CN,,,epidemic and pandemic,流行和大流行
362,en,zh-CN,,,epidemic disease,流行病
364,en,zh-CN,,,epidemic outbreak,疫情暴发
365,en,zh-CN,,,epidemic period,流行期
366,en,zh-CN,,,epidemic prevention,流行病预防
368,en,zh-CN,,,epidemic season,流行季节
369,en,zh-CN,,,epidemic situation,流行情况
371,en,zh-CN,,,exposure,接触
375,en,zh-CN,,,exposure time,接触时间
379,en,zh-CN,,,fever,发热
380,en,zh-CN,,,fight the virus,对抗病毒
381,en,zh-CN,,,Fighting the outbreak,应对暴发
382,en,zh-CN,,,flu epidemic,流感流行
385,en,zh-CN,,,fomites,传染媒
392,en,zh-CN,,,global health emergency,全球突发卫生事件
393,en,zh-CN,,,global outbreak,全球暴发
394,en,zh-CN,,,global pandemic,全球大流行
396,en,zh-CN,,,hand sanitizer,消毒洗手液
397,en,zh-CN,,,hand sanitizer dispenser,消毒洗手液分配器
398,en,zh-CN,,,hand sanitizer gel,消毒洗手啫喱
399,en,zh-CN,,,hand sanitizer spray,消毒洗手喷雾
401,en,zh-CN,,,Hepatitis B virus,乙型肝炎病毒
402,en,zh-CN,,,herpes simplex virus,单纯疱疹病毒
403,en,zh-CN,,,home isolation,居家隔离
404,en,zh-CN,,,home quarantine,居家隔离
410,en,zh-CN,,,illness,疾病
415,en,zh-CN,,,incubation period,潜伏期
418,en,zh-CN,,,infected,已感染
424,en,zh-CN,,,instant hand sanitizer,速效消毒洗手液
425,en,zh-CN,,,international spread,国际传播
426,en,zh-CN,,,international travel,国际旅行
427,en,zh-CN,,,isolation,隔离
428,en,zh-CN,,,isolation period,隔离期
430,en,zh-CN,,,isolation room,隔离室
431,en,zh-CN,,,isolation valve,隔离阀
432,en,zh-CN,,,isolation ward,隔离病房
434,en,zh-CN,,,lockdown,封锁
436,en,zh-CN,,,long exposure,长期接触
438,en,zh-CN,,,major outbreak,大暴发
439,en,zh-CN,,,mandatory quarantine,强制隔离
440,en,zh-CN,,,mass gathering,大型集会
444,en,zh-CN,,,medicine,药物
445,en,zh-CN,,,medicines,药物
447,en,zh-CN,,,mumps virus,腮腺炎病毒
448,en,zh-CN,,,n95,n95
449,en,zh-CN,,,n95 mask,n95口罩
450,en,zh-CN,,,n95 respirator,n95呼吸器
451,en,zh-CN,,,ncov,新型冠状病毒
452,en,zh-CN,,,ncov-2019,2019新型冠状病毒
453,en,zh-CN,,,new coronavirus,新型冠状病毒
454,en,zh-CN,,,new coronavirus pneumonia,新型冠状病毒肺炎
460,en,zh-CN,,,novel coronavirus,新型冠状病毒
462,en,zh-CN,,,novel coronavirus infection,新型冠状病毒感染
463,en,zh-CN,,,novel coronavirus outbreak,新型冠状病毒暴发
464,en,zh-CN,,,novel coronavirus pneumonia,新型冠状病毒肺炎
470,en,zh-CN,,,ongoing outbreak,持续暴发
472,en,zh-CN,,,outbreak,暴发
474,en,zh-CN,,,outbreak of coronavirus,冠状病毒暴发
475,en,zh-CN,,,outbreak of disease,疾病暴发
482,en,zh-CN,,,pandemic,大流行
485,en,zh-CN,,,pandemic influenza,大流行性流感
486,en,zh-CN,,,pandemic outbreak,大流行性暴发
487,en,zh-CN,,,pandemic plan,大流行预案
488,en,zh-CN,,,pandemic potential,大流行可能性
495,en,zh-CN,,,pneumonia,肺炎
496,en,zh-CN,,,pneumonia epidemic,肺炎流行
497,en,zh-CN,,,potential exposure,潜在接触
498,en,zh-CN,,,precautions,预防措施
499,en,zh-CN,,,prevent virus,预防病毒
500,en,zh-CN,,,prolonged exposure,长期接触
501,en,zh-CN,,,public exposure,公众暴露
502,en,zh-CN,,,purell hand sanitizer,Purell消毒洗手液
504,en,zh-CN,,,quarantine,隔离
505,en,zh-CN,,,quarantine area,隔离区
506,en,zh-CN,,,quarantine facility,隔离机构
507,en,zh-CN,,,quarantine measures,隔离措施
508,en,zh-CN,,,quarantine period,隔离期
509,en,zh-CN,,,quarantine room,隔离室
510,en,zh-CN,,,quarantine zone,隔离区
512,en,zh-CN,,,Recovered coronavirus patient,康复后的冠状病毒感染者
514,en,zh-CN,,,repatriate,撤侨
515,en,zh-CN,,,repeated exposure,反复接触
516,en,zh-CN,,,respiratory syncytial virus,呼吸道合胞病毒
517,en,zh-CN,,,respiratory virus,呼吸道病毒
518,en,zh-CN,,,risk exposure,风险暴露
519,en,zh-CN,,,Sanitizing hand sanitizer,消毒洗手液
520,en,zh-CN,,,SARS-CoV-2,SARS-CoV-2
521,en,zh-CN,,,self isolation,自我隔离
522,en,zh-CN,,,self quarantine,自我隔离
523,en,zh-CN,,,Severe outbreak,严重暴发
525,en,zh-CN,,,social distancing,社交隔离
526,en,zh-CN,,,social distancing measures,社交隔离措施
527,en,zh-CN,,,social isolation,社交隔离
528,en,zh-CN,,,SOS Alert,SOS警报
529,en,zh-CN,,,spread,传播
530,en,zh-CN,,,spread of coronavirus,冠状病毒传播
531,en,zh-CN,,,spread of virus,病毒传播
534,en,zh-CN,,,stomach virus,胃病毒
535,en,zh-CN,,,strain of virus,病毒株
536,en,zh-CN,,,sun exposure,日晒
541,en,zh-CN,,,the incubation period,潜伏期
544,en,zh-CN,,,the novel coronavirus,新型冠状病毒
558,en,zh-CN,,,touching face,接触面部
559,en,zh-CN,,,travel advisory,旅行警示
560,en,zh-CN,,,travel ban,旅行禁令
561,en,zh-CN,,,travel restrictions,旅行限制
565,en,zh-CN,,,use hand sanitizer,使用消毒洗手液
566,en,zh-CN,,,vaccines,疫苗
567,en,zh-CN,,,viral outbreak,病毒暴发
568,en,zh-CN,,,virtual lockdown,封锁
569,en,zh-CN,,,virus,病毒
570,en,zh-CN,,,virus carrier,病毒携带者
573,en,zh-CN,,,virus infection,病毒感染
575,en,zh-CN,,,virus mask,防病毒口罩
576,en,zh-CN,,,virus outbreak,病毒暴发
577,en,zh-CN,,,virus prevention,病毒预防
578,en,zh-CN,,,virus protection,病毒防护
580,en,zh-CN,,,virus spread,病毒传播
582,en,zh-CN,,,virus spreads,病毒传播
583,en,zh-CN,,,virus strain,病毒株
584,en,zh-CN,,,virus transmission,病毒传播
586,en,zh-CN,,,wash your hands,洗手
587,en,zh-CN,,,washing hands,洗手
589,en,zh-CN,,,WHO,WHO
590,en,zh-CN,,,WHO Confirmed,WHO确认
591,en,zh-CN,,,WHO Deaths,WHO死亡数
592,en,zh-CN,,,widespread outbreak,广泛暴发
597,en,zh-CN,,,World Health Organization,世界卫生组织
600,en,zh-CN,,,zoonotic disease,动物源性感染病
601,en,zh-CN,,,zoonotic virus,动物源性病毒
