stringID,sourceLang,targetLang,pos,description,sourceString,targetString
49,en,bn,,,alcohol hand sanitizer,অ্যালকোহল হাতের স্যানিটাইজার
51,en,bn,,,alcohol-based hand sanitizer,অ্যালকোহল-ভিত্তিক হাতের স্যানিটাইজার
59,en,bn,,,Anti-Corona virus spray,অ্যান্টি-করোনা ভাইরাস স্প্রে
60,en,bn,,,antibacterial hand sanitizer,অ্যান্টিব্যাকটিরিয়াল হাতের স্যানিটাইজার
61,en,bn,,,ARDS,ARDS
64,en,bn,,,avoid exposure,প্রকাশ এড়িয়ে যান
65,en,bn,,,be infected,সংক্রামিত হন
75,en,bn,,,Beware of coronavirus,করোনাভাইরাস নিয়ে সতর্ক থাকুন
76,en,bn,,,bilateral interstitial pneumonia,দ্বিপার্শীয় ইন্টারস্টিশিয়াল নিউমোনিয়া
77,en,bn,,,CDC,CDC
78,en,bn,,,Center for Disease Control,সেন্টার ফর ডিজিজ কন্ট্রোল (রোগ প্রতিরোধের কেন্দ্র)
83,en,bn,,,community spread,সম্প্রদায়ে বিস্তার
84,en,bn,,,compulsory quarantine,বাধ্যতামূলক পৃথকীকরণ
85,en,bn,,,contagious,সংক্রামক
135,en,bn,,,coronavirus,করোনাভাইরাস
136,en,bn,,,coronavirus (COVID-19),করোনাভাইরাস (COVID-19)
137,en,bn,,,coronavirus alert,করোনাভাইরাস সতর্কতা
139,en,bn,,,coronavirus cases,করোনাভাইরাস কেসগুলি
141,en,bn,,,coronavirus concerns,করোনাভাইরাস উদ্বেগগুলি
143,en,bn,,,coronavirus crisis,করোনাভাইরাস সঙ্কট
149,en,bn,,,coronavirus disease,করোনাভাইরাস রোগ
150,en,bn,,,Coronavirus disease (COVID-19) outbreak,করোনাভাইরাস রোগ (COVID-19) প্রাদুর্ভাব
153,en,bn,,,coronavirus early symptoms,করোনাভাইরাস সময়ের আগের লক্ষণগুলো
155,en,bn,,,coronavirus epidemic,করোনাভাইরাস মহামারী
156,en,bn,,,coronavirus exposure,করোনাভাইরাস প্রকাশ
161,en,bn,,,coronavirus incubation,করোনাভাইরাস ইনকিউবেশন
162,en,bn,,,coronavirus incubation period,করোনাভাইরাস ইনকিউবেশন সময়কাল
163,en,bn,,,coronavirus infection,করোনাভাইরাস সংক্রমণ
168,en,bn,,,coronavirus map,করোনাভাইরাস ম্যাপ
170,en,bn,,,coronavirus medicine,করোনাভাইরাস ওষুধ
171,en,bn,,,coronavirus medicines,করোনাভাইরাস ওষুধগুলো
172,en,bn,,,coronavirus news,করোনাভাইরাস খবর
173,en,bn,,,coronavirus outbreak,করোনাভাইরাস প্রাদুর্ভাব
174,en,bn,,,coronavirus pandemic,করোনাভাইরাস পৃথিবীব্যাপী
176,en,bn,,,coronavirus pneumonia,করোনাভাইরাস নিউমোনিয়া
177,en,bn,,,coronavirus precautions,করোনাভাইরাস সতর্কতা
178,en,bn,,,coronavirus prevention,করোনাভাইরাস প্রতিরোধ
179,en,bn,,,coronavirus protection,করোনাভাইরাস সুরক্ষা
180,en,bn,,,coronavirus quarantine,করোনাভাইরাস পৃথকীকরণ
182,en,bn,,,coronavirus SOS Alert,করোনাভাইরাস SOS সতর্কতা
183,en,bn,,,coronavirus spread,করোনাভাইরাস বিস্তার
184,en,bn,,,coronavirus symptoms,করোনাভাইরাস লক্ষণগুলো
185,en,bn,,,coronavirus transmission,করোনাভাইরাস সংক্রমণ
186,en,bn,,,coronavirus travel ban,করোনাভাইরাস ভ্রমণে নিষেধাজ্ঞা
187,en,bn,,,coronavirus travel restrictions,করোনাভাইরাস ভ্রমণে সীমাবদ্ধতা
188,en,bn,,,coronavirus treatment,করোনাভাইরাস চিকিৎসা
190,en,bn,,,coronavirus update,করোনাভাইরাস আপডেট
191,en,bn,,,coronavirus vaccine,করোনাভাইরাস টিকা
192,en,bn,,,coronavirus vaccines,করোনাভাইরাস টিকাগুলি
198,en,bn,,,covid cases,কোভিড কেসগুলো
205,en,bn,,,covid early symptoms,কোভিড সময়ের আগে লক্ষণগুলো
213,en,bn,,,covid incubation period,কোভিড ইনকিউবেশন সময়কাল
215,en,bn,,,covid international spread,কোভিড আন্তর্জাতিক বিস্তার
216,en,bn,,,covid international travel,কোভিড আন্তর্জাতিক ভ্রমণ
217,en,bn,,,covid isolation,কোভিড আলাদা থাকা
219,en,bn,,,covid map,কোভিড ম্যাপ
220,en,bn,,,covid medicine,কোভিড ওষুধ
221,en,bn,,,covid medicines,কোভিড ওষুধগুলো
222,en,bn,,,covid news,কোভিড খবর
223,en,bn,,,covid outbreak,কোভিড প্রাদুর্ভাব
224,en,bn,,,covid pandemic,কোভিড পৃথিবীব্যাপী
225,en,bn,,,covid panic,কোভিড আতঙ্ক
228,en,bn,,,covid SOS Alert,কোভিড SOS সতর্কতা
230,en,bn,,,covid symptoms,কোভিড লক্ষণগুলো
231,en,bn,,,covid transmission,কোভিড সংক্রমণ
232,en,bn,,,covid travel ban,কোভিড ভ্রমণে নিষেধাজ্ঞা
233,en,bn,,,covid travel restrictions,কোভিড ভ্রমণে সীমাবদ্ধতা
234,en,bn,,,covid treatment,কোভিড চিকিৎসা
236,en,bn,,,covid vaccine,কোভিড টিকা
237,en,bn,,,covid vaccines,কোভিড টিকাগুলো
242,en,bn,,,covid-19,কোভিড-19
243,en,bn,,,covid-19 alert,কোভিড-19 সতর্কতা
244,en,bn,,,covid-19 cases,কোভিড-19 কেসগুলো
245,en,bn,,,covid-19 CDC,কোভিড-19 CDC
246,en,bn,,,covid-19 contagious,কোভিড-19 সংক্রামক
247,en,bn,,,covid-19 cure,কোভিড-19 চিকিৎসা
248,en,bn,,,covid-19 dangerous,কোভিড-19 বিপজ্জনক
249,en,bn,,,covid-19 deadly,কোভিড-19 মারাত্মক
250,en,bn,,,covid-19 death,কোভিড-19 মৃত্যু
251,en,bn,,,covid-19 deaths,কোভিড-19 মৃত্যুগুলো
252,en,bn,,,covid-19 domestic travel,কোভিড-19 দেশের ভিতরে ভ্রমণ
253,en,bn,,,covid-19 early symptoms,কোভিড-19 সময়ের আগে লক্ষণগুলো
254,en,bn,,,covid-19 effects,কোভিড-19 প্রভাব
255,en,bn,,,covid-19 epidemic,কোভিড-19 মহামারী
256,en,bn,,,covid-19 exposure,কোভিড-19 প্রকাশ
257,en,bn,,,covid-19 fatal,কোভিড-19 প্রাণনাশক
258,en,bn,,,covid-19 fever,কোভিড-19 জ্বর
259,en,bn,,,covid-19 illness,কোভিড-19 অসুস্থতা
260,en,bn,,,covid-19 incubation,কোভিড-19 ইনকিউবেশন
261,en,bn,,,covid-19 incubation period,কোভিড-19 ইনকিউবেশন সময়কাল
262,en,bn,,,covid-19 infection,কোভিড-19 সংক্রমণ
263,en,bn,,,covid-19 international spread,কোভিড-19 আন্তর্জাতিক বিস্তার
264,en,bn,,,covid-19 international travel,কোভিড-19 আন্তর্জাতিক ভ্রমণ
265,en,bn,,,covid-19 isolation,কোভিড-19 আলাদা থাকা
266,en,bn,,,covid-19 lockdown,কোভিড-19 লকডাউন
267,en,bn,,,covid-19 map,কোভিড-19 ম্যাপ
268,en,bn,,,covid-19 medicine,কোভিড-19 ওষুধ
269,en,bn,,,covid-19 medicines,কোভিড-19 ওষুধগুলো
270,en,bn,,,covid-19 news,কোভিড-19 খবর
271,en,bn,,,covid-19 outbreak,কোভিড-19 প্রাদুর্ভাব
272,en,bn,,,covid-19 pandemic,কোভিড-19 পৃথিবীব্যাপী
273,en,bn,,,covid-19 panic,কোভিড-19 আতঙ্ক
275,en,bn,,,covid-19 precautions,কোভিড-19 সতর্কতাগুলো
276,en,bn,,,covid-19 protection,কোভিড-19 সুরক্ষা
277,en,bn,,,covid-19 quarantine,কোভিড-19 পৃথকীকরণ
278,en,bn,,,covid-19 SOS Alert,কোভিড-19 SOS সতর্কতা
279,en,bn,,,covid-19 spread,কোভিড-19 বিস্তার
280,en,bn,,,covid-19 symptoms,কোভিড-19 লক্ষণগুলো
281,en,bn,,,covid-19 transmission,কোভিড-19 সংক্রমণ
282,en,bn,,,covid-19 travel ban,কোভিড-19 ভ্রমণে নিষেধাজ্ঞা
283,en,bn,,,covid-19 travel restrictions,কোভিড-19 ভ্রমণে সীমাবদ্ধতা
284,en,bn,,,covid-19 treatment,কোভিড-19 চিকিৎসা
285,en,bn,,,covid-19 uncontrolled spread,কোভিড-19 অনিয়ন্ত্রিত বিস্তার
286,en,bn,,,covid-19 vaccine,কোভিড-19 টিকা
287,en,bn,,,covid-19 vaccines,কোভিড-19 টিকাগুলো
288,en,bn,,,COVID-19 virus,কোভিড-19 ভাইরাস
289,en,bn,,,covid-19 virus outbreak,কোভিড-19 ভাইরাসের প্রাদুর্ভাব
290,en,bn,,,covid-19 virus transmission,কোভিড-19 ভাইরাস সংক্রমণ
291,en,bn,,,covid-19 WHO,কোভিড-19 WHO
292,en,bn,,,covid19,কোভিড19
293,en,bn,,,covid19 alert,কোভিড-19 সতর্কতা
294,en,bn,,,covid19 cases,কোভিড-19 কেসগুলো
295,en,bn,,,covid19 CDC,কোভিড19 CDC
301,en,bn,,,covid19 deaths,কোভিড19 মৃত্যুগুলো
302,en,bn,,,covid19 domestic travel,কোভিড19 দেশের ভিতরে ভ্রমণ
303,en,bn,,,covid19 effects,কোভিড19 প্রভাব
304,en,bn,,,covid19 epidemic,কোভিড19 মহামারী
305,en,bn,,,covid19 exposure,কোভিড19 প্রকাশ
306,en,bn,,,covid19 fatal,কোভিড19 প্রাণনাশক
307,en,bn,,,covid19 fever,কোভিড19 জ্বর
308,en,bn,,,covid19 illness,কোভিড19 অসুস্থতা
309,en,bn,,,covid19 incubation,কোভিড19 ইনকিউবেশন
310,en,bn,,,covid19 incubation period,কোভিড19 ইনকিউবেশন সময়কাল
311,en,bn,,,covid19 infection,কোভিড19 সংক্রমণ
312,en,bn,,,covid19 international spread,কোভিড19 আন্তর্জাতিক বিস্তার
313,en,bn,,,covid19 international travel,কোভিড19 আন্তর্জাতিক ভ্রমণ
314,en,bn,,,covid19 isolation,কোভিড19 আলাদা থাকা
315,en,bn,,,covid19 lockdown,কোভিড19 লকডাউন
316,en,bn,,,covid19 map,কোভিড19 ম্যাপ
317,en,bn,,,covid19 medicine,কোভিড19 ওষুধ
318,en,bn,,,covid19 medicines,কোভিড19 ওষুধগুলো
319,en,bn,,,covid19 news,কোভিড19 খবর
320,en,bn,,,covid19 outbreak,কোভিড19 প্রাদুর্ভাব
321,en,bn,,,covid19 pandemic,কোভিড19 পৃথিবীব্যাপী
324,en,bn,,,covid19 precautions,কোভিড19 সতর্কতাগুলো
325,en,bn,,,covid19 protection,কোভিড19 সুরক্ষা
326,en,bn,,,covid19 quarantine,কোভিড19 পৃথকীকরণ
327,en,bn,,,covid19 SOS Alert,কোভিড19 SOS সতর্কতা
328,en,bn,,,covid19 spread,কোভিড19 বিস্তার
329,en,bn,,,covid19 symptoms,কোভিড19 লক্ষণগুলো
330,en,bn,,,covid19 transmission,কোভিড19 সংক্রমণ
331,en,bn,,,covid19 travel ban,কোভিড19 ভ্রমণে নিষেধাজ্ঞা
332,en,bn,,,covid19 travel restrictions,কোভিড19 ভ্রমণে সীমাবদ্ধতা
333,en,bn,,,covid19 treatment,কোভিড19 চিকিৎসা
335,en,bn,,,covid19 vaccine,কোভিড19 টিকা
336,en,bn,,,covid19 vaccines,কোভিড19 টিকাগুলো
337,en,bn,,,covid19 virus,কোভিড19 ভাইরাস
338,en,bn,,,covid19 virus outbreak,কোভিড19 ভাইরাস প্রাদুর্ভাব
339,en,bn,,,covid19 virus transmission,কোভিড19 ভাইরাস সংক্রমণ
342,en,bn,,,current outbreak,বর্তমান প্রাদুর্ভাব
343,en,bn,,,deadly outbreak,মারাত্মক প্রাদুর্ভাব
345,en,bn,,,disease outbreak,রোগের প্রাদুর্ভাব
346,en,bn,,,Disposable hand sanitizer,ডিসপজেবল হাতের স্যানিটাইজার
348,en,bn,,,domestic travel,দেশের ভিতরে ভ্রমণ
351,en,bn,,,droplets,বিন্দু
357,en,bn,,,Effects of coronavirus,করোনাভাইরাসের প্রভাব
359,en,bn,,,epidemic,মহামারী
360,en,bn,,,epidemic and pandemic,মহামারী এবং পৃথিবীব্যাপী
362,en,bn,,,epidemic disease,মহামারী রোগ
364,en,bn,,,epidemic outbreak,মহামারীর প্রাদুর্ভাব
365,en,bn,,,epidemic period,মহামারীর সময়কাল
366,en,bn,,,epidemic prevention,মহামারীর সতর্কতা
368,en,bn,,,epidemic season,মহামারীর মরশুম
369,en,bn,,,epidemic situation,মহামারীর পরিস্থিতি
371,en,bn,,,exposure,প্রকাশ
375,en,bn,,,exposure time,প্রকাশের সময়
379,en,bn,,,fever,জ্বর
380,en,bn,,,fight the virus,ভাইরাসের বিরুদ্ধে লড়াই
381,en,bn,,,Fighting the outbreak,প্রাদুর্ভাবের বিরুদ্ধে লড়াই করা
382,en,bn,,,flu epidemic,ফ্লু মহামারী
385,en,bn,,,fomites,জিনিস
392,en,bn,,,global health emergency,বিশ্বব্যাপী স্বাস্থ্য জরুরী অবস্থা
393,en,bn,,,global outbreak,বিশ্বব্যাপী প্রাদুর্ভাব
394,en,bn,,,global pandemic,বিশ্ব জোড়া পৃথিবীব্যাপী
396,en,bn,,,hand sanitizer,হাতের স্যানিটাইজার
397,en,bn,,,hand sanitizer dispenser,হাতের স্যানিটাইজার ডিসপেনসার
398,en,bn,,,hand sanitizer gel,হাতের স্যানিটাইজার জেল
399,en,bn,,,hand sanitizer spray,হাতের স্যানিটাইজার স্প্রে
403,en,bn,,,home isolation,বাড়িতে আলাদা থাকা
404,en,bn,,,home quarantine,বাড়িতে পৃথকীকরণ
410,en,bn,,,illness,অসুস্থতা
415,en,bn,,,incubation period,ইনকিউবেশোনে থাকার সময়কাল
418,en,bn,,,infected,সংক্রামিত
424,en,bn,,,instant hand sanitizer,তাৎক্ষণিক হাতের স্যানিটাইজার
425,en,bn,,,international spread,আন্তর্জাতিক ছড়িয়ে পড়া
426,en,bn,,,international travel,আন্তর্জাতিক ভ্রমণ
427,en,bn,,,isolation,আলাদা করা
428,en,bn,,,isolation period,আলাদা থাকার সময়কাল
430,en,bn,,,isolation room,আলাদা থাকার ঘর
431,en,bn,,,isolation valve,আলাদা থাকার ভালভ
432,en,bn,,,isolation ward,আলাদা থাকার ওয়ার্ড
434,en,bn,,,lockdown,লকডাউন
438,en,bn,,,major outbreak,গুরুতর প্রাদুর্ভাব
439,en,bn,,,mandatory quarantine,বাধ্যতামূলক পৃথকীকরণ
440,en,bn,,,mass gathering,জনসমাবেশ
444,en,bn,,,medicine,ওষুধ
445,en,bn,,,medicines,ওষুধগুলো
448,en,bn,,,n95,n95
449,en,bn,,,n95 mask,n95 মাস্ক
450,en,bn,,,n95 respirator,n95 রেসপিরেটার
451,en,bn,,,ncov,ncov
452,en,bn,,,ncov-2019,ncov-2019
453,en,bn,,,new coronavirus,নতুন করোনাভাইরাস
454,en,bn,,,new coronavirus pneumonia,নতুন করোনাভাইরাস নিউমোনিয়া
460,en,bn,,,novel coronavirus,নতুন করোনাভাইরাস
462,en,bn,,,novel coronavirus infection,নতুন করোনাভাইরাস সংক্রমণ
463,en,bn,,,novel coronavirus outbreak,নতুন করোনাভাইরাস প্রাদুর্ভাব
464,en,bn,,,novel coronavirus pneumonia,নতুন করোনাভাইরাস নিউমোনিয়া
470,en,bn,,,ongoing outbreak,চলতে থাকা প্রাদুর্ভাব
472,en,bn,,,outbreak,প্রাদুর্ভাব
474,en,bn,,,outbreak of coronavirus,করোনাভাইরাসের প্রাদুর্ভাব
475,en,bn,,,outbreak of disease,রোগের প্রাদুর্ভাব
482,en,bn,,,pandemic,পৃথিবীব্যাপী
485,en,bn,,,pandemic influenza,পৃথিবীব্যাপী ইনফ্লুয়েঞ্জা
486,en,bn,,,pandemic outbreak,পৃথিবীব্যাপী প্রাদুর্ভাব
487,en,bn,,,pandemic plan,পৃথিবীব্যাপী পরিকল্পনা
488,en,bn,,,pandemic potential,পৃথিবীব্যাপী সম্ভাবনা
495,en,bn,,,pneumonia,নিউমোনিয়া
496,en,bn,,,pneumonia epidemic,নিউমোনিয়া মহামারী
497,en,bn,,,potential exposure,সম্ভাব্য প্রকাশ
498,en,bn,,,precautions,সতর্কতা
499,en,bn,,,prevent virus,ভাইরাস প্রতিরোধ
500,en,bn,,,prolonged exposure,দীর্ঘায়িত প্রকাশ
504,en,bn,,,quarantine,পৃথকীকরণ
505,en,bn,,,quarantine area,পৃথকীকরণের এলাকা
506,en,bn,,,quarantine facility,পৃথকীকরণ করার কেন্দ্র
507,en,bn,,,quarantine measures,পৃথকীকরণের উপায়গুলি
508,en,bn,,,quarantine period,পৃথকীকরণ সময়কাল
509,en,bn,,,quarantine room,পৃথকীকরণ করা ঘর
510,en,bn,,,quarantine zone,পৃথকীকরণ জোন
512,en,bn,,,Recovered coronavirus patient,সেরে ওঠা করোনাভাইরাস রোগী
514,en,bn,,,repatriate,নিজের দেশে ফিরিয়ে দেওয়া
515,en,bn,,,repeated exposure,বারবার প্রকাশ
516,en,bn,,,respiratory syncytial virus,রেসপিরেটরি সিনসিশিয়াল ভাইরাস
517,en,bn,,,respiratory virus,শ্বাসপ্রশ্বাস সংক্রান্ত ভাইরাস
519,en,bn,,,Sanitizing hand sanitizer,হাতের স্যানিটাইজার জীবাণুমুক্ত করা
520,en,bn,,,SARS-CoV-2,SARS-CoV-2
521,en,bn,,,self isolation,নিজে থেকে আলাদা থাকা
522,en,bn,,,self quarantine,নিজে পৃথকীকরণ
523,en,bn,,,Severe outbreak,প্রচণ্ড প্রাদুর্ভাব
525,en,bn,,,social distancing,সামাজিক দূরত্ব স্থাপন
526,en,bn,,,social distancing measures,সামাজিক দূরত্ব স্থাপন উপায়গুলি
527,en,bn,,,social isolation,সামাজিক আলাদা থাকা
528,en,bn,,,SOS Alert,SOS সতর্কতা
529,en,bn,,,spread,ছড়িয়ে পড়া
530,en,bn,,,spread of coronavirus,করোনাভাইরাসের বিস্তার
531,en,bn,,,spread of virus,ভাইরাসের বিস্তার
535,en,bn,,,strain of virus,ভাইরাসের বংশ
541,en,bn,,,the incubation period,ইনকিউবেশন সময়কাল
544,en,bn,,,the novel coronavirus,নতুন করোনাভাইরাস
558,en,bn,,,touching face,মুখ ছোঁয়া
559,en,bn,,,travel advisory,ভ্রমণের উপদেশক
560,en,bn,,,travel ban,ভ্রমণে নিষেধাজ্ঞা
561,en,bn,,,travel restrictions,ভ্রমণে সীমাবদ্ধতা
565,en,bn,,,use hand sanitizer,হাতের স্যানিটাইজার ব্যবহার করুন
566,en,bn,,,vaccines,টিকা
567,en,bn,,,viral outbreak,ভাইরাসঘটিত প্রাদুর্ভাব
568,en,bn,,,virtual lockdown,ভার্চুয়াল লকডাউন
569,en,bn,,,virus,ভাইরাস
570,en,bn,,,virus carrier,ভাইরাসের বাহক
573,en,bn,,,virus infection,ভাইরাস সংক্রমণ
575,en,bn,,,virus mask,ভাইরাস মাস্ক
576,en,bn,,,virus outbreak,ভাইরাস প্রাদুর্ভাব
577,en,bn,,,virus prevention,ভাইরাস প্রতিরোধ
578,en,bn,,,virus protection,ভাইরাস সুরক্ষা
580,en,bn,,,virus spread,ভাইরাস বিস্তার
582,en,bn,,,virus spreads,ভাইরাস ছড়িয়ে পড়ে
583,en,bn,,,virus strain,ভাইরাসের বংশ
584,en,bn,,,virus transmission,ভাইরাস সংক্রমণ
586,en,bn,,,wash your hands,আপনার হাত ধুয়ে নিন
587,en,bn,,,washing hands,হাত ধোয়া
589,en,bn,,,WHO,WHO
590,en,bn,,,WHO Confirmed,WHO অনুমোদিত
591,en,bn,,,WHO Deaths,WHO মৃত্যু
592,en,bn,,,widespread outbreak,ব্যাপক বিস্তীর্ণ প্রাদুর্ভাব
597,en,bn,,,World Health Organization,বিশ্ব স্বাস্থ্য সংস্থা
600,en,bn,,,zoonotic disease,জুনোটিক রোগ
601,en,bn,,,zoonotic virus,জুনোটিক ভাইরাস
