stringID,sourceLang,targetLang,pos,description,sourceString,targetString
17,en,gl,noun,"In the context of coronavirus (COVID-19): being within a close distance (1-2m) of another person, not necessarily having actual physical contact. Close contact is one possible way for the virus to spread from person to person.",close contact,contacto a pouca distancia (n.) : estar preto (v.)
18,en,gl,noun,In the context of coronavirus (COVID-19): the process of the virus spreading from person to person.,transmission,transmisión
19,en,gl,noun,In the context of coronavirus (COVID-19): cases of people infected with the virus which have resulted in the end of the infected person's life.,deaths,falecidos
20,en,gl,noun,In the context of coronavirus (COVID-19): a place where people can be tested for the virus.,testing center,centro de probas
21,en,gl,verb,"In the context of the coronavirus (COVID-19): to infect new people, in a particular area or globally.",spread,contaxiar
22,en,gl,verb,A header for a set of five recommendations surfaced to users looking for coronavirus tips. See: https://www.google.com/search?q=coronavirus+tips&fbx=dothefive,Do the Five,Sigue as cinco recomendacións
23,en,gl,proper noun,"A specialized agency of the United Nations that is concerned with world public health. Abbreviated as ""WHO"". See: https://en.wikipedia.org/wiki/World_Health_Organization",World Health Organization,Organización Mundial da Saúde
24,en,gl,proper noun,"Short for ""World Health Organization"": a specialized agency of the United Nations that is concerned with world public health. See: https://en.wikipedia.org/wiki/World_Health_Organization",WHO,OMS
25,en,gl,,,14 days in isolation,14 días de illamento
26,en,gl,,,14 days quarantine,corentena de 14 días
27,en,gl,,,2019 coronavirus,2019 coronavirus
28,en,gl,,,2019 novel coronavirus,coronavirus novidoso de 2019
29,en,gl,,,2019-nCoV,2019-nCoV
30,en,gl,,,2020 coronavirus,2020 coronavirus
31,en,gl,,,2020 novel coronavirus,coronavirus novidoso de 2020
33,en,gl,,,about coronavirus,acerca do coronavirus
39,en,gl,,,acute respiratory distress syndrome,síndrome da dificultade respiratoria aguda
40,en,gl,,,advanced hand sanitizer,desinfectante de mans avanzado
41,en,gl,,,Affected by coronavirus,Afectado por coronavirus
42,en,gl,,,after exposure,despois da exposición
43,en,gl,,,After the epidemic,Despois da epidemia
44,en,gl,,,After the outbreak,Despois da aparición
47,en,gl,,,airborne virus,virus aerotransportado
48,en,gl,,,alcohol based hand sanitizer,desinfectante de mans a base de alcohol
49,en,gl,,,alcohol hand sanitizer,desinfectante de mans con alcohol
51,en,gl,,,alcohol-based hand sanitizer,desinfectante de mans a base de alcohol
59,en,gl,,,Anti-Corona virus spray,Aerosol contra o corona virus
60,en,gl,,,antibacterial hand sanitizer,desinfectante de mans antibacteriano
61,en,gl,,,ARDS,ARDS
64,en,gl,,,avoid exposure,evitar a exposición
65,en,gl,,,be infected,estar infectado
75,en,gl,,,Beware of coronavirus,Coidado co coronavirus
76,en,gl,,,bilateral interstitial pneumonia,pneumonía intersticial bilateral
77,en,gl,,,CDC,CDC
78,en,gl,,,Center for Disease Control,Center for Disease Control
83,en,gl,,,community spread,espallamento na comunidade
84,en,gl,,,compulsory quarantine,corentena obrigatoria
85,en,gl,,,contagious,contaxioso
135,en,gl,,,coronavirus,coronavirus
136,en,gl,,,coronavirus (COVID-19),coronavirus (COVID-19)
137,en,gl,,,coronavirus alert,alerta por coronavirus
139,en,gl,,,coronavirus cases,casos de coronavirus
141,en,gl,,,coronavirus concerns,preocupacións polo coronavirus
143,en,gl,,,coronavirus crisis,crise do coronavirus
149,en,gl,,,coronavirus disease,enfermidade do coronavirus
150,en,gl,,,Coronavirus disease (COVID-19) outbreak,Aparición da enfermidade do coronavirus (COVID-19)
153,en,gl,,,coronavirus early symptoms,primeiros síntomas do coronavirus
155,en,gl,,,coronavirus epidemic,epidemia do coronavirus
156,en,gl,,,coronavirus exposure,exposición ao coronavirus
161,en,gl,,,coronavirus incubation,incubación do coronavirus
162,en,gl,,,coronavirus incubation period,período de incubación do coronavirus
163,en,gl,,,coronavirus infection,infección do coronavirus
168,en,gl,,,coronavirus map,mapa do coronavirus
170,en,gl,,,coronavirus medicine,medicina para o coronavirus
171,en,gl,,,coronavirus medicines,medicinas para o coronavirus
172,en,gl,,,coronavirus news,noticias sobre o coronavirus
173,en,gl,,,coronavirus outbreak,aparición do coronavirus
174,en,gl,,,coronavirus pandemic,pandemia do coronavirus
176,en,gl,,,coronavirus pneumonia,pneumonía do coronavirus
177,en,gl,,,coronavirus precautions,precaucións contra o coronavirus
178,en,gl,,,coronavirus prevention,prevención do coronavirus
179,en,gl,,,coronavirus protection,protección contra o coronavirus
180,en,gl,,,coronavirus quarantine,corentena do coronavirus
182,en,gl,,,coronavirus SOS Alert,alerta SOS por coronavirus
183,en,gl,,,coronavirus spread,espallamento do coronavirus
184,en,gl,,,coronavirus symptoms,síntomas do coronavirus
185,en,gl,,,coronavirus transmission,transmisión do coronavirus
186,en,gl,,,coronavirus travel ban,coronavirus prohibición das viaxes
187,en,gl,,,coronavirus travel restrictions,coronavirus restricións das viaxes
188,en,gl,,,coronavirus treatment,tratamento do coronavirus
190,en,gl,,,coronavirus update,novidade sobre o coronavirus
191,en,gl,,,coronavirus vaccine,vacina para o coronavirus
192,en,gl,,,coronavirus vaccines,vacinas para o coronavirus
198,en,gl,,,covid cases,casos de covid
205,en,gl,,,covid early symptoms,primeiros síntomas da covid
213,en,gl,,,covid incubation period,período de incubación da covid
215,en,gl,,,covid international spread,espallamento internacional da covid
216,en,gl,,,covid international travel,covid viaxe internacional
217,en,gl,,,covid isolation,illamento por covid
219,en,gl,,,covid map,mapa da covid
220,en,gl,,,covid medicine,medicina para a covid
221,en,gl,,,covid medicines,medicinas para a covid
222,en,gl,,,covid news,noticias sobre a covid
223,en,gl,,,covid outbreak,aparición da covid
224,en,gl,,,covid pandemic,pandemia da covid
225,en,gl,,,covid panic,pánico á covid
228,en,gl,,,covid SOS Alert,alerta SOS por covid
230,en,gl,,,covid symptoms,síntomas da covid
231,en,gl,,,covid transmission,transmisión da covid
232,en,gl,,,covid travel ban,covid prohibición das viaxes
233,en,gl,,,covid travel restrictions,covid restricións das viaxes
234,en,gl,,,covid treatment,tratamento da covid
236,en,gl,,,covid vaccine,vacina para a covid
237,en,gl,,,covid vaccines,vacinas para a covid
242,en,gl,,,covid-19,covid-19
243,en,gl,,,covid-19 alert,alerta por covid-19
244,en,gl,,,covid-19 cases,casos de covid-19
245,en,gl,,,covid-19 CDC,covid-19 CDC
246,en,gl,,,covid-19 contagious,covid-19 contaxiosa
247,en,gl,,,covid-19 cure,cura da covid-19
248,en,gl,,,covid-19 dangerous,covid-19 perigosa
249,en,gl,,,covid-19 deadly,covid-19 mortal
250,en,gl,,,covid-19 death,morte por covid-19
251,en,gl,,,covid-19 deaths,mortes por covid-19
252,en,gl,,,covid-19 domestic travel,covid-19 viaxe nacional
253,en,gl,,,covid-19 early symptoms,primeiros síntomas da covid-19
254,en,gl,,,covid-19 effects,efectos da covid-19
255,en,gl,,,covid-19 epidemic,epidemia da covid-19
256,en,gl,,,covid-19 exposure,exposición á covid-19
257,en,gl,,,covid-19 fatal,covid-19 letal
258,en,gl,,,covid-19 fever,febre da covid-19
259,en,gl,,,covid-19 illness,enfermidade da covid-19
260,en,gl,,,covid-19 incubation,incubación da covid-19
261,en,gl,,,covid-19 incubation period,período de incubación da covid-19
262,en,gl,,,covid-19 infection,infección da covid-19
263,en,gl,,,covid-19 international spread,espallamento internacional da covid-19
264,en,gl,,,covid-19 international travel,covid-19 viaxe internacional
265,en,gl,,,covid-19 isolation,illamento por covid-19
266,en,gl,,,covid-19 lockdown,confinamento por covid-19
267,en,gl,,,covid-19 map,mapa da covid-19
268,en,gl,,,covid-19 medicine,medicina para a covid-19
269,en,gl,,,covid-19 medicines,medicinas para a covid-19
270,en,gl,,,covid-19 news,noticias sobre a covid-19
271,en,gl,,,covid-19 outbreak,aparición da covid-19
272,en,gl,,,covid-19 pandemic,pandemia da covid-19
273,en,gl,,,covid-19 panic,pánico á covid-19
275,en,gl,,,covid-19 precautions,precaucións contra a covid-19
276,en,gl,,,covid-19 protection,protección contra a covid-19
277,en,gl,,,covid-19 quarantine,corentena pola covid-19
278,en,gl,,,covid-19 SOS Alert,alerta SOS por covid-19
279,en,gl,,,covid-19 spread,espallamento da covid-19
280,en,gl,,,covid-19 symptoms,síntomas da covid-19
281,en,gl,,,covid-19 transmission,transmisión da covid-19
282,en,gl,,,covid-19 travel ban,covid-19 prohibición das viaxes
283,en,gl,,,covid-19 travel restrictions,covid-19 restricións das viaxes
284,en,gl,,,covid-19 treatment,tratamento da covid-19
285,en,gl,,,covid-19 uncontrolled spread,espallamento sen control da covid-19
286,en,gl,,,covid-19 vaccine,vacina para a covid-19
287,en,gl,,,covid-19 vaccines,vacinas para a covid-19
288,en,gl,,,COVID-19 virus,virus da covid-19
289,en,gl,,,covid-19 virus outbreak,aparición do virus da covid-19
290,en,gl,,,covid-19 virus transmission,transmisión do virus da covid-19
291,en,gl,,,covid-19 WHO,covid-19 OMS
292,en,gl,,,covid19,covid19
293,en,gl,,,covid19 alert,alerta por covid19
294,en,gl,,,covid19 cases,casos de covid19
295,en,gl,,,covid19 CDC,covid19 CDC
301,en,gl,,,covid19 deaths,mortes por covid19
302,en,gl,,,covid19 domestic travel,covid19 viaxe nacional
303,en,gl,,,covid19 effects,efectos da covid19
304,en,gl,,,covid19 epidemic,epidemia da covid19
305,en,gl,,,covid19 exposure,exposición á covid19
306,en,gl,,,covid19 fatal,covid19 letal
307,en,gl,,,covid19 fever,febre da covid19
308,en,gl,,,covid19 illness,enfermidade da covid19
309,en,gl,,,covid19 incubation,incubación da covid19
310,en,gl,,,covid19 incubation period,período de incubación da covid19
311,en,gl,,,covid19 infection,infección da covid19
312,en,gl,,,covid19 international spread,espallamento internacional da covid19
313,en,gl,,,covid19 international travel,covid19 viaxe internacional
314,en,gl,,,covid19 isolation,illamento por covid19
315,en,gl,,,covid19 lockdown,confinamento por covid19
316,en,gl,,,covid19 map,mapa da covid19
317,en,gl,,,covid19 medicine,medicina para a covid19
318,en,gl,,,covid19 medicines,medicinas para a covid19
319,en,gl,,,covid19 news,noticias sobre a covid19
320,en,gl,,,covid19 outbreak,aparición da covid19
321,en,gl,,,covid19 pandemic,pandemia da covid19
324,en,gl,,,covid19 precautions,precaucións contra a covid19
325,en,gl,,,covid19 protection,protección contra a covid19
326,en,gl,,,covid19 quarantine,corentena pola covid19
327,en,gl,,,covid19 SOS Alert,alerta SOS por covid19
328,en,gl,,,covid19 spread,espallamento da covid19
329,en,gl,,,covid19 symptoms,síntomas da covid19
330,en,gl,,,covid19 transmission,transmisión da covid19
331,en,gl,,,covid19 travel ban,covid19 prohibición das viaxes
332,en,gl,,,covid19 travel restrictions,covid19 restricións das viaxes
333,en,gl,,,covid19 treatment,tratamento da covid19
335,en,gl,,,covid19 vaccine,vacina para a covid19
336,en,gl,,,covid19 vaccines,vacinas para a covid19
337,en,gl,,,covid19 virus,virus da covid19
338,en,gl,,,covid19 virus outbreak,aparición do virus da covid19
339,en,gl,,,covid19 virus transmission,transmisión do virus da covid19
342,en,gl,,,current outbreak,aparición actual
343,en,gl,,,deadly outbreak,aparición mortal
345,en,gl,,,disease outbreak,aparición da enfermidade
346,en,gl,,,Disposable hand sanitizer,Desinfectante de mans dun uso
348,en,gl,,,domestic travel,viaxe nacional
351,en,gl,,,droplets,microgotas
357,en,gl,,,Effects of coronavirus,Efectos do coronavirus
359,en,gl,,,epidemic,epidemia
360,en,gl,,,epidemic and pandemic,epidemia e pandemia
362,en,gl,,,epidemic disease,enfermidade da epidemia
364,en,gl,,,epidemic outbreak,aparición da epidemia
365,en,gl,,,epidemic period,período da epidemia
366,en,gl,,,epidemic prevention,prevención da epidemia
368,en,gl,,,epidemic season,tempada da epidemia
369,en,gl,,,epidemic situation,situación da epidemia
371,en,gl,,,exposure,exposición
375,en,gl,,,exposure time,tempo de exposición
379,en,gl,,,fever,febre
380,en,gl,,,fight the virus,loitar contra o virus
381,en,gl,,,Fighting the outbreak,Loitar contra a aparición
382,en,gl,,,flu epidemic,epidemia de gripe
385,en,gl,,,fomites,fómites
392,en,gl,,,global health emergency,emerxencia sanitaria global
393,en,gl,,,global outbreak,aparición global
394,en,gl,,,global pandemic,pandemia global
396,en,gl,,,hand sanitizer,desinfectante de mans
397,en,gl,,,hand sanitizer dispenser,dispensador de desinfectante de mans
398,en,gl,,,hand sanitizer gel,xel desinfectante de mans
399,en,gl,,,hand sanitizer spray,desinfectante de mans en aerosol
403,en,gl,,,home isolation,illamento doméstico
404,en,gl,,,home quarantine,corentena doméstica
410,en,gl,,,illness,enfermidade
415,en,gl,,,incubation period,período de incubación
418,en,gl,,,infected,infectado
424,en,gl,,,instant hand sanitizer,desinfectante de mans instantáneo
425,en,gl,,,international spread,espallamento internacional
426,en,gl,,,international travel,viaxe internacional
427,en,gl,,,isolation,illamento
428,en,gl,,,isolation period,período de illamento
430,en,gl,,,isolation room,cuarto de illamento
431,en,gl,,,isolation valve,válvula de illamento
432,en,gl,,,isolation ward,pavillón de illamento
434,en,gl,,,lockdown,confinamento
438,en,gl,,,major outbreak,aparición importante
439,en,gl,,,mandatory quarantine,corentena obrigatoria
440,en,gl,,,mass gathering,concorrencia
444,en,gl,,,medicine,medicina
445,en,gl,,,medicines,medicinas
448,en,gl,,,n95,n95
449,en,gl,,,n95 mask,máscara n95
450,en,gl,,,n95 respirator,respirador n95
451,en,gl,,,ncov,ncov
452,en,gl,,,ncov-2019,ncov-2019
453,en,gl,,,new coronavirus,novo coronavirus
454,en,gl,,,new coronavirus pneumonia,pneumonía do novo coronavirus
460,en,gl,,,novel coronavirus,coronavirus novidoso
462,en,gl,,,novel coronavirus infection,infección do coronavirus novidoso
463,en,gl,,,novel coronavirus outbreak,aparición do coronavirus novidoso
464,en,gl,,,novel coronavirus pneumonia,pneumonía do coronavirus novidoso
470,en,gl,,,ongoing outbreak,aparición en curso
472,en,gl,,,outbreak,aparición
474,en,gl,,,outbreak of coronavirus,aparición do coronavirus
475,en,gl,,,outbreak of disease,aparición da enfermidade
482,en,gl,,,pandemic,pandemia
485,en,gl,,,pandemic influenza,gripe da pandemia
486,en,gl,,,pandemic outbreak,aparición da pandemia
487,en,gl,,,pandemic plan,plan da pandemia
488,en,gl,,,pandemic potential,potencial da pandemia
495,en,gl,,,pneumonia,pneumonía
496,en,gl,,,pneumonia epidemic,epidemia de pneumonía
497,en,gl,,,potential exposure,exposición potencial
498,en,gl,,,precautions,precaucións
499,en,gl,,,prevent virus,evitar virus
500,en,gl,,,prolonged exposure,exposición prolongada
504,en,gl,,,quarantine,corentena
505,en,gl,,,quarantine area,zona de corentena
506,en,gl,,,quarantine facility,instalacións para a corentena
507,en,gl,,,quarantine measures,medidas de corentena
508,en,gl,,,quarantine period,período de corentena
509,en,gl,,,quarantine room,cuarto para a corentena
510,en,gl,,,quarantine zone,zona de corentena
512,en,gl,,,Recovered coronavirus patient,Paciente de coronavirus recuperado
514,en,gl,,,repatriate,repatrio
515,en,gl,,,repeated exposure,exposición repetida
516,en,gl,,,respiratory syncytial virus,virus sincitial respiratorio
517,en,gl,,,respiratory virus,virus respiratorio
519,en,gl,,,Sanitizing hand sanitizer,Desinfectar desinfectante de mans
520,en,gl,,,SARS-CoV-2,SARS-CoV-2
521,en,gl,,,self isolation,autoillamento
522,en,gl,,,self quarantine,autocorentena
523,en,gl,,,Severe outbreak,Aparición grave
525,en,gl,,,social distancing,distanciamento social
526,en,gl,,,social distancing measures,medidas de distanciamento social
527,en,gl,,,social isolation,illamento social
528,en,gl,,,SOS Alert,Alerta SOS
529,en,gl,,,spread,espallamento
530,en,gl,,,spread of coronavirus,espallamento do coronavirus
531,en,gl,,,spread of virus,espallamento de virus
535,en,gl,,,strain of virus,tensión do virus
541,en,gl,,,the incubation period,o período de incubación
544,en,gl,,,the novel coronavirus,o coronavirus novidoso
558,en,gl,,,touching face,tocar a cara
559,en,gl,,,travel advisory,aviso sobre viaxes
560,en,gl,,,travel ban,prohibición das viaxes
561,en,gl,,,travel restrictions,restricións das viaxes
565,en,gl,,,use hand sanitizer,usar desinfectante de mans
566,en,gl,,,vaccines,vacinas
567,en,gl,,,viral outbreak,aparición viral
568,en,gl,,,virtual lockdown,confinamento virtual
569,en,gl,,,virus,virus
570,en,gl,,,virus carrier,portador do virus
573,en,gl,,,virus infection,infección do virus
575,en,gl,,,virus mask,máscara virus
576,en,gl,,,virus outbreak,aparición de virus
577,en,gl,,,virus prevention,prevención do virus
578,en,gl,,,virus protection,protección contra virus
580,en,gl,,,virus spread,espallamento de virus
582,en,gl,,,virus spreads,espallamentos de virus
583,en,gl,,,virus strain,tensión polo virus
584,en,gl,,,virus transmission,transmisión de virus
586,en,gl,,,wash your hands,lavar as mans
587,en,gl,,,washing hands,lavar as mans
589,en,gl,,,WHO,OMS
590,en,gl,,,WHO Confirmed,Confirmado pola OMS
591,en,gl,,,WHO Deaths,OMS mortes
592,en,gl,,,widespread outbreak,aparición espallada
597,en,gl,,,World Health Organization,Organización Mundial da Saúde
600,en,gl,,,zoonotic disease,enfermidade de zoonose
601,en,gl,,,zoonotic virus,virus de zoonose
